ticker,trade_date,local_feature_valid,local_invalid_reason,front_greek_vintage_target_rows,front_iv_vintage_target_rows,front_native_target_rows,front_native_extra_vs_greek_rows,front_native_extra_vs_iv_rows,front_clock_key_coverage_exact,front_storage_generation,front_shared_key_rows,front_greek_only_key_rows,front_iv_only_key_rows,back_greek_vintage_target_rows,back_iv_vintage_target_rows,back_native_target_rows,back_native_extra_vs_greek_rows,back_native_extra_vs_iv_rows,back_clock_key_coverage_exact,back_storage_generation,back_shared_key_rows,back_greek_only_key_rows,back_iv_only_key_rows
QQQ,20251117,True,,540.0,540.0,540.0,0.0,0.0,True,V1,540.0,0.0,0.0,1036.0,1036.0,1036.0,0.0,0.0,True,V1,1036.0,0.0,0.0
QQQ,20251118,True,,492.0,492.0,492.0,0.0,0.0,True,V1,492.0,0.0,0.0,1036.0,1036.0,1036.0,0.0,0.0,True,V1,1036.0,0.0,0.0
QQQ,20251119,True,,512.0,512.0,512.0,0.0,0.0,True,V1,512.0,0.0,0.0,1036.0,1036.0,1036.0,0.0,0.0,True,V1,1036.0,0.0,0.0
QQQ,20251120,True,,540.0,540.0,540.0,0.0,0.0,True,V1,540.0,0.0,0.0,1036.0,1036.0,1036.0,0.0,0.0,True,V1,1036.0,0.0,0.0
QQQ,20251121,True,,1036.0,1036.0,1036.0,0.0,0.0,True,V1,1036.0,0.0,0.0,706.0,706.0,708.0,2.0,2.0,True,V1R1_REPAIR,706.0,2.0,0.0
QQQ,20251124,True,,540.0,540.0,540.0,0.0,0.0,True,V1,540.0,0.0,0.0,708.0,708.0,708.0,0.0,0.0,True,V1,708.0,0.0,0.0
QQQ,20251125,True,,512.0,512.0,512.0,0.0,0.0,True,V1,512.0,0.0,0.0,708.0,708.0,708.0,0.0,0.0,True,V1,708.0,0.0,0.0
QQQ,20251126,True,,484.0,484.0,484.0,0.0,0.0,True,V1,484.0,0.0,0.0,708.0,708.0,708.0,0.0,0.0,True,V1,708.0,0.0,0.0
QQQ,20251128,True,,708.0,708.0,708.0,0.0,0.0,True,V1,708.0,0.0,0.0,528.0,528.0,528.0,0.0,0.0,True,V1,528.0,0.0,0.0
QQQ,20251201,True,,380.0,380.0,380.0,0.0,0.0,True,V1,380.0,0.0,0.0,528.0,528.0,528.0,0.0,0.0,True,V1,528.0,0.0,0.0
QQQ,20251202,True,,380.0,380.0,380.0,0.0,0.0,True,V1,380.0,0.0,0.0,528.0,528.0,528.0,0.0,0.0,True,V1,528.0,0.0,0.0
QQQ,20251203,True,,380.0,380.0,380.0,0.0,0.0,True,V1,380.0,0.0,0.0,528.0,528.0,528.0,0.0,0.0,True,V1,528.0,0.0,0.0
QQQ,20251204,True,,428.0,428.0,428.0,0.0,0.0,True,V1,428.0,0.0,0.0,528.0,528.0,528.0,0.0,0.0,True,V1,528.0,0.0,0.0
QQQ,20251205,True,,528.0,528.0,528.0,0.0,0.0,True,V1,528.0,0.0,0.0,528.0,528.0,528.0,0.0,0.0,True,V1,528.0,0.0,0.0
QQQ,20251208,True,,436.0,436.0,436.0,0.0,0.0,True,V1,436.0,0.0,0.0,528.0,528.0,528.0,0.0,0.0,True,V1,528.0,0.0,0.0
QQQ,20251209,True,,436.0,436.0,436.0,0.0,0.0,True,V1,436.0,0.0,0.0,528.0,528.0,528.0,0.0,0.0,True,V1,528.0,0.0,0.0
QQQ,20251210,True,,408.0,408.0,408.0,0.0,0.0,True,V1,408.0,0.0,0.0,528.0,528.0,528.0,0.0,0.0,True,V1,528.0,0.0,0.0
QQQ,20251211,True,,384.0,384.0,384.0,0.0,0.0,True,V1,384.0,0.0,0.0,528.0,528.0,528.0,0.0,0.0,True,V1,528.0,0.0,0.0
QQQ,20251212,True,,528.0,528.0,528.0,0.0,0.0,True,V1,528.0,0.0,0.0,1020.0,1020.0,1020.0,0.0,0.0,True,V1,1020.0,0.0,0.0
QQQ,20251215,True,,400.0,400.0,400.0,0.0,0.0,True,V1,400.0,0.0,0.0,1020.0,1020.0,1020.0,0.0,0.0,True,V1,1020.0,0.0,0.0
QQQ,20251216,True,,412.0,412.0,412.0,0.0,0.0,True,V1,412.0,0.0,0.0,1020.0,1020.0,1020.0,0.0,0.0,True,V1,1020.0,0.0,0.0
QQQ,20251217,True,,400.0,400.0,400.0,0.0,0.0,True,V1,400.0,0.0,0.0,1020.0,1020.0,1020.0,0.0,0.0,True,V1,1020.0,0.0,0.0
QQQ,20251218,True,,380.0,380.0,380.0,0.0,0.0,True,V1,380.0,0.0,0.0,1020.0,1020.0,1020.0,0.0,0.0,True,V1,1020.0,0.0,0.0
QQQ,20251219,True,,1020.0,1020.0,1020.0,0.0,0.0,True,V1,1020.0,0.0,0.0,508.0,508.0,508.0,0.0,0.0,True,V1,508.0,0.0,0.0
QQQ,20251222,True,,420.0,420.0,420.0,0.0,0.0,True,V1,420.0,0.0,0.0,508.0,508.0,508.0,0.0,0.0,True,V1,508.0,0.0,0.0
QQQ,20251223,True,,436.0,436.0,436.0,0.0,0.0,True,V1,436.0,0.0,0.0,508.0,508.0,508.0,0.0,0.0,True,V1,508.0,0.0,0.0
QQQ,20251224,True,,448.0,448.0,448.0,0.0,0.0,True,V1,448.0,0.0,0.0,508.0,508.0,508.0,0.0,0.0,True,V1,508.0,0.0,0.0
QQQ,20251226,True,,508.0,508.0,508.0,0.0,0.0,True,V1,508.0,0.0,0.0,508.0,508.0,508.0,0.0,0.0,True,V1,508.0,0.0,0.0
QQQ,20251229,True,,380.0,380.0,380.0,0.0,0.0,True,V1,380.0,0.0,0.0,508.0,508.0,508.0,0.0,0.0,True,V1,508.0,0.0,0.0
QQQ,20251230,True,,380.0,380.0,380.0,0.0,0.0,True,V1,380.0,0.0,0.0,508.0,508.0,508.0,0.0,0.0,True,V1,508.0,0.0,0.0
QQQ,20251231,True,,940.0,940.0,940.0,0.0,0.0,True,V1,940.0,0.0,0.0,508.0,508.0,508.0,0.0,0.0,True,V1,508.0,0.0,0.0
SPXW,20240102,True,,664.0,664.0,664.0,0.0,0.0,True,V1,664.0,0.0,0.0,892.0,892.0,892.0,0.0,0.0,True,V1,892.0,0.0,0.0
SPXW,20240103,True,,664.0,664.0,664.0,0.0,0.0,True,V1,664.0,0.0,0.0,892.0,892.0,892.0,0.0,0.0,True,V1,892.0,0.0,0.0
SPXW,20240104,True,,664.0,664.0,664.0,0.0,0.0,True,V1,664.0,0.0,0.0,892.0,892.0,892.0,0.0,0.0,True,V1,892.0,0.0,0.0
SPXW,20240105,True,,892.0,892.0,892.0,0.0,0.0,True,V1,892.0,0.0,0.0,808.0,808.0,808.0,0.0,0.0,True,V1,808.0,0.0,0.0
SPXW,20240108,True,,676.0,676.0,676.0,0.0,0.0,True,V1,676.0,0.0,0.0,824.0,824.0,824.0,0.0,0.0,True,V1,824.0,0.0,0.0
SPXW,20240109,True,,656.0,656.0,656.0,0.0,0.0,True,V1,656.0,0.0,0.0,824.0,824.0,824.0,0.0,0.0,True,V1,824.0,0.0,0.0
SPXW,20240110,True,,656.0,656.0,656.0,0.0,0.0,True,V1,656.0,0.0,0.0,824.0,824.0,824.0,0.0,0.0,True,V1,824.0,0.0,0.0
SPXW,20240111,True,,668.0,668.0,668.0,0.0,0.0,True,V1,668.0,0.0,0.0,824.0,824.0,824.0,0.0,0.0,True,V1,824.0,0.0,0.0
SPXW,20240112,True,,824.0,824.0,824.0,0.0,0.0,True,V1,824.0,0.0,0.0,1544.0,1544.0,1544.0,0.0,0.0,True,V1,1544.0,0.0,0.0
SPXW,20240116,True,,636.0,636.0,636.0,0.0,0.0,True,V1,636.0,0.0,0.0,1544.0,1544.0,1544.0,0.0,0.0,True,V1,1544.0,0.0,0.0
SPXW,20240117,True,,636.0,636.0,636.0,0.0,0.0,True,V1,636.0,0.0,0.0,1544.0,1544.0,1544.0,0.0,0.0,True,V1,1544.0,0.0,0.0
SPXW,20240118,True,,636.0,636.0,636.0,0.0,0.0,True,V1,636.0,0.0,0.0,1544.0,1544.0,1544.0,0.0,0.0,True,V1,1544.0,0.0,0.0
SPXW,20240119,True,,1544.0,1544.0,1544.0,0.0,0.0,True,V1,1544.0,0.0,0.0,748.0,748.0,748.0,0.0,0.0,True,V1,748.0,0.0,0.0
SPXW,20240122,True,,724.0,724.0,724.0,0.0,0.0,True,V1,724.0,0.0,0.0,858.0,858.0,860.0,2.0,2.0,True,V1R1_REPAIR,858.0,0.0,2.0
SPXW,20240123,True,,684.0,684.0,684.0,0.0,0.0,True,V1,684.0,0.0,0.0,868.0,868.0,868.0,0.0,0.0,True,V1,868.0,0.0,0.0
SPXW,20240124,True,,692.0,692.0,692.0,0.0,0.0,True,V1,692.0,0.0,0.0,872.0,872.0,872.0,0.0,0.0,True,V1,872.0,0.0,0.0
SPXW,20240125,True,,672.0,672.0,672.0,0.0,0.0,True,V1,672.0,0.0,0.0,876.0,876.0,876.0,0.0,0.0,True,V1,876.0,0.0,0.0
SPXW,20240126,True,,876.0,876.0,876.0,0.0,0.0,True,V1,876.0,0.0,0.0,744.0,744.0,744.0,0.0,0.0,True,V1,744.0,0.0,0.0
SPXW,20240129,True,,712.0,712.0,712.0,0.0,0.0,True,V1,712.0,0.0,0.0,744.0,744.0,744.0,0.0,0.0,True,V1,744.0,0.0,0.0
SPXW,20240130,True,,716.0,716.0,716.0,0.0,0.0,True,V1,716.0,0.0,0.0,744.0,744.0,744.0,0.0,0.0,True,V1,744.0,0.0,0.0
SPXW,20240131,True,,1596.0,1596.0,1596.0,0.0,0.0,True,V1,1596.0,0.0,0.0,920.0,920.0,920.0,0.0,0.0,True,V1,920.0,0.0,0.0
SPXW,20240201,True,,692.0,692.0,692.0,0.0,0.0,True,V1,692.0,0.0,0.0,920.0,920.0,920.0,0.0,0.0,True,V1,920.0,0.0,0.0
SPXW,20240202,True,,928.0,928.0,928.0,0.0,0.0,True,V1,928.0,0.0,0.0,872.0,872.0,872.0,0.0,0.0,True,V1,872.0,0.0,0.0
SPXW,20240205,True,,764.0,764.0,764.0,0.0,0.0,True,V1,764.0,0.0,0.0,928.0,928.0,928.0,0.0,0.0,True,V1,928.0,0.0,0.0
SPXW,20240206,True,,712.0,712.0,712.0,0.0,0.0,True,V1,712.0,0.0,0.0,928.0,928.0,928.0,0.0,0.0,True,V1,928.0,0.0,0.0
SPXW,20240207,True,,712.0,712.0,712.0,0.0,0.0,True,V1,712.0,0.0,0.0,928.0,928.0,928.0,0.0,0.0,True,V1,928.0,0.0,0.0
SPXW,20240208,True,,708.0,708.0,708.0,0.0,0.0,True,V1,708.0,0.0,0.0,964.0,964.0,964.0,0.0,0.0,True,V1,964.0,0.0,0.0
SPXW,20240209,True,,964.0,964.0,964.0,0.0,0.0,True,V1,964.0,0.0,0.0,1532.0,1532.0,1532.0,0.0,0.0,True,V1,1532.0,0.0,0.0
SPXW,20240212,True,,724.0,724.0,724.0,0.0,0.0,True,V1,724.0,0.0,0.0,1532.0,1532.0,1532.0,0.0,0.0,True,V1,1532.0,0.0,0.0
SPXW,20240213,True,,724.0,724.0,724.0,0.0,0.0,True,V1,724.0,0.0,0.0,1532.0,1532.0,1532.0,0.0,0.0,True,V1,1532.0,0.0,0.0
SPXW,20240214,True,,724.0,724.0,724.0,0.0,0.0,True,V1,724.0,0.0,0.0,1532.0,1532.0,1532.0,0.0,0.0,True,V1,1532.0,0.0,0.0
SPXW,20240215,True,,696.0,696.0,696.0,0.0,0.0,True,V1,696.0,0.0,0.0,1532.0,1532.0,1532.0,0.0,0.0,True,V1,1532.0,0.0,0.0
SPXW,20240216,True,,1532.0,1532.0,1532.0,0.0,0.0,True,V1,1532.0,0.0,0.0,912.0,912.0,912.0,0.0,0.0,True,V1,912.0,0.0,0.0
SPXW,20240220,True,,692.0,692.0,692.0,0.0,0.0,True,V1,692.0,0.0,0.0,912.0,912.0,912.0,0.0,0.0,True,V1,912.0,0.0,0.0
SPXW,20240221,True,,692.0,692.0,692.0,0.0,0.0,True,V1,692.0,0.0,0.0,912.0,912.0,912.0,0.0,0.0,True,V1,912.0,0.0,0.0
SPXW,20240222,True,,676.0,676.0,676.0,0.0,0.0,True,V1,676.0,0.0,0.0,912.0,912.0,912.0,0.0,0.0,True,V1,912.0,0.0,0.0
SPXW,20240223,True,,964.0,964.0,964.0,0.0,0.0,True,V1,964.0,0.0,0.0,900.0,900.0,900.0,0.0,0.0,True,V1,900.0,0.0,0.0
SPXW,20240226,True,,756.0,756.0,756.0,0.0,0.0,True,V1,756.0,0.0,0.0,920.0,920.0,920.0,0.0,0.0,True,V1,920.0,0.0,0.0
SPXW,20240227,True,,732.0,732.0,732.0,0.0,0.0,True,V1,732.0,0.0,0.0,920.0,920.0,920.0,0.0,0.0,True,V1,920.0,0.0,0.0
SPXW,20240228,True,,720.0,720.0,720.0,0.0,0.0,True,V1,720.0,0.0,0.0,920.0,920.0,920.0,0.0,0.0,True,V1,920.0,0.0,0.0
SPXW,20240229,True,,1568.0,1568.0,1568.0,0.0,0.0,True,V1,1568.0,0.0,0.0,920.0,920.0,920.0,0.0,0.0,True,V1,920.0,0.0,0.0
SPXW,20240301,True,,924.0,924.0,924.0,0.0,0.0,True,V1,924.0,0.0,0.0,824.0,824.0,824.0,0.0,0.0,True,V1,824.0,0.0,0.0
SPXW,20240304,True,,760.0,760.0,760.0,0.0,0.0,True,V1,760.0,0.0,0.0,968.0,968.0,968.0,0.0,0.0,True,V1,968.0,0.0,0.0
SPXW,20240305,True,,716.0,716.0,716.0,0.0,0.0,True,V1,716.0,0.0,0.0,968.0,968.0,968.0,0.0,0.0,True,V1,968.0,0.0,0.0
SPXW,20240306,True,,720.0,720.0,720.0,0.0,0.0,True,V1,720.0,0.0,0.0,968.0,968.0,968.0,0.0,0.0,True,V1,968.0,0.0,0.0
SPXW,20240307,True,,692.0,692.0,692.0,0.0,0.0,True,V1,692.0,0.0,0.0,968.0,968.0,968.0,0.0,0.0,True,V1,968.0,0.0,0.0
SPXW,20240308,True,,972.0,972.0,972.0,0.0,0.0,True,V1,972.0,0.0,0.0,1624.0,1624.0,1624.0,0.0,0.0,True,V1,1624.0,0.0,0.0
SPXW,20240311,True,,716.0,716.0,716.0,0.0,0.0,True,V1,716.0,0.0,0.0,1624.0,1624.0,1624.0,0.0,0.0,True,V1,1624.0,0.0,0.0
SPXW,20240312,True,,708.0,708.0,708.0,0.0,0.0,True,V1,708.0,0.0,0.0,1624.0,1624.0,1624.0,0.0,0.0,True,V1,1624.0,0.0,0.0
SPXW,20240313,True,,708.0,708.0,708.0,0.0,0.0,True,V1,708.0,0.0,0.0,1624.0,1624.0,1624.0,0.0,0.0,True,V1,1624.0,0.0,0.0
SPXW,20240314,True,,692.0,692.0,692.0,0.0,0.0,True,V1,692.0,0.0,0.0,1624.0,1624.0,1624.0,0.0,0.0,True,V1,1624.0,0.0,0.0
SPXW,20240315,True,,1624.0,1624.0,1624.0,0.0,0.0,True,V1,1624.0,0.0,0.0,924.0,924.0,924.0,0.0,0.0,True,V1,924.0,0.0,0.0
SPXW,20240318,True,,720.0,720.0,720.0,0.0,0.0,True,V1,720.0,0.0,0.0,924.0,924.0,924.0,0.0,0.0,True,V1,924.0,0.0,0.0
SPXW,20240319,True,,692.0,692.0,692.0,0.0,0.0,True,V1,692.0,0.0,0.0,924.0,924.0,924.0,0.0,0.0,True,V1,924.0,0.0,0.0
SPXW,20240320,True,,688.0,688.0,688.0,0.0,0.0,True,V1,688.0,0.0,0.0,924.0,924.0,924.0,0.0,0.0,True,V1,924.0,0.0,0.0
SPXW,20240321,True,,728.0,728.0,728.0,0.0,0.0,True,V1,728.0,0.0,0.0,972.0,972.0,972.0,0.0,0.0,True,V1,972.0,0.0,0.0
SPXW,20240322,True,,972.0,972.0,972.0,0.0,0.0,True,V1,972.0,0.0,0.0,1952.0,1952.0,1952.0,0.0,0.0,True,V1,1952.0,0.0,0.0
SPXW,20240325,True,,724.0,724.0,724.0,0.0,0.0,True,V1,724.0,0.0,0.0,1952.0,1952.0,1952.0,0.0,0.0,True,V1,1952.0,0.0,0.0
SPXW,20240326,True,,712.0,712.0,712.0,0.0,0.0,True,V1,712.0,0.0,0.0,1952.0,1952.0,1952.0,0.0,0.0,True,V1,1952.0,0.0,0.0
SPXW,20240327,True,,712.0,712.0,712.0,0.0,0.0,True,V1,712.0,0.0,0.0,1952.0,1952.0,1952.0,0.0,0.0,True,V1,1952.0,0.0,0.0
SPXW,20240328,True,,1952.0,1952.0,1952.0,0.0,0.0,True,V1,1952.0,0.0,0.0,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0
SPXW,20240401,True,,704.0,704.0,704.0,0.0,0.0,True,V1,704.0,0.0,0.0,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0
SPXW,20240402,True,,700.0,700.0,700.0,0.0,0.0,True,V1,700.0,0.0,0.0,916.0,916.0,916.0,0.0,0.0,True,V1,916.0,0.0,0.0
SPXW,20240403,True,,696.0,696.0,696.0,0.0,0.0,True,V1,696.0,0.0,0.0,916.0,916.0,916.0,0.0,0.0,True,V1,916.0,0.0,0.0
SPXW,20240404,True,,696.0,696.0,696.0,0.0,0.0,True,V1,696.0,0.0,0.0,916.0,916.0,916.0,0.0,0.0,True,V1,916.0,0.0,0.0
SPXW,20240405,True,,916.0,916.0,916.0,0.0,0.0,True,V1,916.0,0.0,0.0,832.0,832.0,832.0,0.0,0.0,True,V1,832.0,0.0,0.0
SPXW,20240408,True,,724.0,724.0,724.0,0.0,0.0,True,V1,724.0,0.0,0.0,884.0,884.0,884.0,0.0,0.0,True,V1,884.0,0.0,0.0
SPXW,20240409,True,,712.0,712.0,712.0,0.0,0.0,True,V1,712.0,0.0,0.0,884.0,884.0,884.0,0.0,0.0,True,V1,884.0,0.0,0.0
SPXW,20240410,True,,712.0,712.0,712.0,0.0,0.0,True,V1,712.0,0.0,0.0,884.0,884.0,884.0,0.0,0.0,True,V1,884.0,0.0,0.0
SPXW,20240411,True,,712.0,712.0,712.0,0.0,0.0,True,V1,712.0,0.0,0.0,884.0,884.0,884.0,0.0,0.0,True,V1,884.0,0.0,0.0
SPXW,20240412,True,,884.0,884.0,884.0,0.0,0.0,True,V1,884.0,0.0,0.0,1680.0,1680.0,1680.0,0.0,0.0,True,V1,1680.0,0.0,0.0
SPXW,20240415,True,,720.0,720.0,720.0,0.0,0.0,True,V1,720.0,0.0,0.0,1680.0,1680.0,1680.0,0.0,0.0,True,V1,1680.0,0.0,0.0
SPXW,20240416,True,,764.0,764.0,764.0,0.0,0.0,True,V1,764.0,0.0,0.0,1680.0,1680.0,1680.0,0.0,0.0,True,V1,1680.0,0.0,0.0
SPXW,20240417,True,,764.0,764.0,764.0,0.0,0.0,True,V1,764.0,0.0,0.0,1680.0,1680.0,1680.0,0.0,0.0,True,V1,1680.0,0.0,0.0
SPXW,20240418,True,,784.0,784.0,784.0,0.0,0.0,True,V1,784.0,0.0,0.0,1680.0,1680.0,1680.0,0.0,0.0,True,V1,1680.0,0.0,0.0
SPXW,20240419,True,,1680.0,1680.0,1680.0,0.0,0.0,True,V1,1680.0,0.0,0.0,980.0,980.0,980.0,0.0,0.0,True,V1,980.0,0.0,0.0
SPXW,20240422,True,,808.0,808.0,808.0,0.0,0.0,True,V1,808.0,0.0,0.0,1012.0,1012.0,1012.0,0.0,0.0,True,V1,1012.0,0.0,0.0
SPXW,20240423,True,,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0,1012.0,1012.0,1012.0,0.0,0.0,True,V1,1012.0,0.0,0.0
SPXW,20240424,True,,804.0,804.0,804.0,0.0,0.0,True,V1,804.0,0.0,0.0,1012.0,1012.0,1012.0,0.0,0.0,True,V1,1012.0,0.0,0.0
SPXW,20240425,True,,788.0,788.0,788.0,0.0,0.0,True,V1,788.0,0.0,0.0,1012.0,1012.0,1012.0,0.0,0.0,True,V1,1012.0,0.0,0.0
SPXW,20240426,True,,1012.0,1012.0,1012.0,0.0,0.0,True,V1,1012.0,0.0,0.0,780.0,780.0,780.0,0.0,0.0,True,V1,780.0,0.0,0.0
SPXW,20240429,True,,776.0,776.0,776.0,0.0,0.0,True,V1,776.0,0.0,0.0,932.0,932.0,932.0,0.0,0.0,True,V1,932.0,0.0,0.0
SPXW,20240430,True,,1428.0,1428.0,1428.0,0.0,0.0,True,V1,1428.0,0.0,0.0,932.0,932.0,932.0,0.0,0.0,True,V1,932.0,0.0,0.0
SPXW,20240501,True,,740.0,740.0,740.0,0.0,0.0,True,V1,740.0,0.0,0.0,976.0,976.0,976.0,0.0,0.0,True,V1,976.0,0.0,0.0
SPXW,20240502,True,,736.0,736.0,736.0,0.0,0.0,True,V1,736.0,0.0,0.0,988.0,988.0,988.0,0.0,0.0,True,V1,988.0,0.0,0.0
SPXW,20240503,True,,988.0,988.0,988.0,0.0,0.0,True,V1,988.0,0.0,0.0,908.0,908.0,908.0,0.0,0.0,True,V1,908.0,0.0,0.0
SPXW,20240506,True,,732.0,732.0,732.0,0.0,0.0,True,V1,732.0,0.0,0.0,920.0,920.0,920.0,0.0,0.0,True,V1,920.0,0.0,0.0
SPXW,20240507,True,,768.0,768.0,768.0,0.0,0.0,True,V1,768.0,0.0,0.0,948.0,948.0,948.0,0.0,0.0,True,V1,948.0,0.0,0.0
SPXW,20240508,True,,776.0,776.0,776.0,0.0,0.0,True,V1,776.0,0.0,0.0,948.0,948.0,948.0,0.0,0.0,True,V1,948.0,0.0,0.0
SPXW,20240509,True,,744.0,744.0,744.0,0.0,0.0,True,V1,744.0,0.0,0.0,948.0,948.0,948.0,0.0,0.0,True,V1,948.0,0.0,0.0
SPXW,20240510,True,,948.0,948.0,948.0,0.0,0.0,True,V1,948.0,0.0,0.0,1496.0,1496.0,1496.0,0.0,0.0,True,V1,1496.0,0.0,0.0
SPXW,20240513,True,,748.0,748.0,748.0,0.0,0.0,True,V1,748.0,0.0,0.0,1496.0,1496.0,1496.0,0.0,0.0,True,V1,1496.0,0.0,0.0
SPXW,20240514,True,,748.0,748.0,748.0,0.0,0.0,True,V1,748.0,0.0,0.0,1496.0,1496.0,1496.0,0.0,0.0,True,V1,1496.0,0.0,0.0
SPXW,20240515,True,,772.0,772.0,772.0,0.0,0.0,True,V1,772.0,0.0,0.0,1496.0,1496.0,1496.0,0.0,0.0,True,V1,1496.0,0.0,0.0
SPXW,20240516,True,,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0,1496.0,1496.0,1496.0,0.0,0.0,True,V1,1496.0,0.0,0.0
SPXW,20240517,True,,1496.0,1496.0,1496.0,0.0,0.0,True,V1,1496.0,0.0,0.0,964.0,964.0,964.0,0.0,0.0,True,V1,964.0,0.0,0.0
SPXW,20240520,True,,792.0,792.0,792.0,0.0,0.0,True,V1,792.0,0.0,0.0,1028.0,1028.0,1028.0,0.0,0.0,True,V1,1028.0,0.0,0.0
SPXW,20240521,True,,792.0,792.0,792.0,0.0,0.0,True,V1,792.0,0.0,0.0,1028.0,1028.0,1028.0,0.0,0.0,True,V1,1028.0,0.0,0.0
SPXW,20240522,True,,792.0,792.0,792.0,0.0,0.0,True,V1,792.0,0.0,0.0,1028.0,1028.0,1028.0,0.0,0.0,True,V1,1028.0,0.0,0.0
SPXW,20240523,True,,764.0,764.0,764.0,0.0,0.0,True,V1,764.0,0.0,0.0,1028.0,1028.0,1028.0,0.0,0.0,True,V1,1028.0,0.0,0.0
SPXW,20240524,True,,1028.0,1028.0,1028.0,0.0,0.0,True,V1,1028.0,0.0,0.0,1368.0,1368.0,1368.0,0.0,0.0,True,V1,1368.0,0.0,0.0
SPXW,20240528,True,,760.0,760.0,760.0,0.0,0.0,True,V1,760.0,0.0,0.0,1368.0,1368.0,1368.0,0.0,0.0,True,V1,1368.0,0.0,0.0
SPXW,20240529,True,,784.0,784.0,784.0,0.0,0.0,True,V1,784.0,0.0,0.0,1368.0,1368.0,1368.0,0.0,0.0,True,V1,1368.0,0.0,0.0
SPXW,20240530,True,,724.0,724.0,724.0,0.0,0.0,True,V1,724.0,0.0,0.0,1368.0,1368.0,1368.0,0.0,0.0,True,V1,1368.0,0.0,0.0
SPXW,20240531,True,,1368.0,1368.0,1368.0,0.0,0.0,True,V1,1368.0,0.0,0.0,1012.0,1012.0,1012.0,0.0,0.0,True,V1,1012.0,0.0,0.0
SPXW,20240603,True,,788.0,788.0,788.0,0.0,0.0,True,V1,788.0,0.0,0.0,1012.0,1012.0,1012.0,0.0,0.0,True,V1,1012.0,0.0,0.0
SPXW,20240604,True,,724.0,724.0,724.0,0.0,0.0,True,V1,724.0,0.0,0.0,1012.0,1012.0,1012.0,0.0,0.0,True,V1,1012.0,0.0,0.0
SPXW,20240605,True,,712.0,712.0,712.0,0.0,0.0,True,V1,712.0,0.0,0.0,1020.0,1020.0,1020.0,0.0,0.0,True,V1,1020.0,0.0,0.0
SPXW,20240606,True,,756.0,756.0,756.0,0.0,0.0,True,V1,756.0,0.0,0.0,1052.0,1052.0,1052.0,0.0,0.0,True,V1,1052.0,0.0,0.0
SPXW,20240607,True,,1052.0,1052.0,1052.0,0.0,0.0,True,V1,1052.0,0.0,0.0,916.0,916.0,916.0,0.0,0.0,True,V1,916.0,0.0,0.0
SPXW,20240610,True,,740.0,740.0,740.0,0.0,0.0,True,V1,740.0,0.0,0.0,916.0,916.0,916.0,0.0,0.0,True,V1,916.0,0.0,0.0
SPXW,20240611,True,,728.0,728.0,728.0,0.0,0.0,True,V1,728.0,0.0,0.0,916.0,916.0,916.0,0.0,0.0,True,V1,916.0,0.0,0.0
SPXW,20240612,True,,740.0,740.0,740.0,0.0,0.0,True,V1,740.0,0.0,0.0,920.0,920.0,920.0,0.0,0.0,True,V1,920.0,0.0,0.0
SPXW,20240613,True,,772.0,772.0,772.0,0.0,0.0,True,V1,772.0,0.0,0.0,1036.0,1036.0,1036.0,0.0,0.0,True,V1,1036.0,0.0,0.0
SPXW,20240614,True,,1036.0,1036.0,1036.0,0.0,0.0,True,V1,1036.0,0.0,0.0,1584.0,1584.0,1584.0,0.0,0.0,True,V1,1584.0,0.0,0.0
SPXW,20240617,True,,792.0,792.0,792.0,0.0,0.0,True,V1,792.0,0.0,0.0,1584.0,1584.0,1584.0,0.0,0.0,True,V1,1584.0,0.0,0.0
SPXW,20240618,True,,780.0,780.0,780.0,0.0,0.0,True,V1,780.0,0.0,0.0,1584.0,1584.0,1584.0,0.0,0.0,True,V1,1584.0,0.0,0.0
SPXW,20240620,True,,780.0,780.0,780.0,0.0,0.0,True,V1,780.0,0.0,0.0,1584.0,1584.0,1584.0,0.0,0.0,True,V1,1584.0,0.0,0.0
SPXW,20240621,True,,1584.0,1584.0,1584.0,0.0,0.0,True,V1,1584.0,0.0,0.0,1928.0,1928.0,1928.0,0.0,0.0,True,V1,1928.0,0.0,0.0
SPXW,20240624,True,,756.0,756.0,756.0,0.0,0.0,True,V1,756.0,0.0,0.0,1928.0,1928.0,1928.0,0.0,0.0,True,V1,1928.0,0.0,0.0
SPXW,20240625,True,,752.0,752.0,752.0,0.0,0.0,True,V1,752.0,0.0,0.0,1928.0,1928.0,1928.0,0.0,0.0,True,V1,1928.0,0.0,0.0
SPXW,20240626,True,,752.0,752.0,752.0,0.0,0.0,True,V1,752.0,0.0,0.0,1928.0,1928.0,1928.0,0.0,0.0,True,V1,1928.0,0.0,0.0
SPXW,20240627,True,,740.0,740.0,740.0,0.0,0.0,True,V1,740.0,0.0,0.0,1928.0,1928.0,1928.0,0.0,0.0,True,V1,1928.0,0.0,0.0
SPXW,20240628,True,,1928.0,1928.0,1928.0,0.0,0.0,True,V1,1928.0,0.0,0.0,1064.0,1064.0,1064.0,0.0,0.0,True,V1,1064.0,0.0,0.0
